"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:54:33,8633073","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Abstractions.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8638170","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8639605","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Abstractions.dll","SUCCESS",""
"20:54:33,8645023","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8646111","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8646341","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS",""
"20:54:33,8647953","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8649762","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8650245","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS",""
"20:54:33,8651695","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8652994","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8653254","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Hosting.Server.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","SUCCESS",""
"20:54:33,8655524","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8656520","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8656751","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS",""
"20:54:33,8658155","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8659386","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8659666","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS",""
"20:54:33,8660878","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8662063","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8662384","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Abstractions\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Abstractions.dll","SUCCESS",""
"20:54:33,8664419","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8665220","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8665488","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS",""
"20:54:33,8666658","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8667738","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8668112","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS",""
"20:54:33,8669283","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8670404","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS","CreationTime: 10-03-2017 14:44:03, LastAccessTime: 10-03-2017 14:44:03, LastWriteTime: 17-02-2017 18:01:04, ChangeTime: 10-03-2017 14:44:03, FileAttributes: A"
"20:54:33,8670680","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.AspNetCore.Http.Features\1.1.1\lib\netstandard1.3\Microsoft.AspNetCore.Http.Features.dll","SUCCESS",""
"20:54:33,8672537","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8673160","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:06, ChangeTime: 10-08-2017 12:33:28, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8673429","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS",""
"20:54:33,8674610","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8675041","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:06, ChangeTime: 10-08-2017 12:33:28, FileAttributes: A"
"20:54:33,8675354","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS",""
"20:54:33,8676445","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8676917","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:06, ChangeTime: 10-08-2017 12:33:28, FileAttributes: A"
"20:54:33,8677159","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.Common\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.dll","SUCCESS",""
"20:54:33,8678941","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8679787","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:08, ChangeTime: 10-08-2017 12:33:28, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8680089","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS",""
"20:54:33,8681199","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8681818","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:08, ChangeTime: 10-08-2017 12:33:28, FileAttributes: A"
"20:54:33,8682434","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS",""
"20:54:33,8684363","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8684896","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS","CreationTime: 10-08-2017 12:33:28, LastAccessTime: 10-08-2017 12:33:28, LastWriteTime: 19-07-2017 14:40:08, ChangeTime: 10-08-2017 12:33:28, FileAttributes: A"
"20:54:33,8685194","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.dll","SUCCESS",""
"20:54:33,8688218","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8689215","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","CreationTime: 10-08-2017 12:34:56, LastAccessTime: 10-08-2017 12:34:56, LastWriteTime: 19-07-2017 14:40:10, ChangeTime: 10-08-2017 12:34:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8689472","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS",""
"20:54:33,8690714","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8692191","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","CreationTime: 10-08-2017 12:34:56, LastAccessTime: 10-08-2017 12:34:56, LastWriteTime: 19-07-2017 14:40:10, ChangeTime: 10-08-2017 12:34:56, FileAttributes: A"
"20:54:33,8692549","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS",""
"20:54:33,8693844","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8695087","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS","CreationTime: 10-08-2017 12:34:56, LastAccessTime: 10-08-2017 12:34:56, LastWriteTime: 19-07-2017 14:40:10, ChangeTime: 10-08-2017 12:34:56, FileAttributes: A"
"20:54:33,8695574","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.CSharp.Workspaces\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.CSharp.Workspaces.dll","SUCCESS",""
"20:54:33,8697556","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.VisualBasic\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.VisualBasic.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8698224","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.VisualBasic\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.VisualBasic.dll","SUCCESS","CreationTime: 10-08-2017 12:34:55, LastAccessTime: 10-08-2017 12:34:55, LastWriteTime: 19-07-2017 14:40:14, ChangeTime: 10-08-2017 12:34:55, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:33,8698507","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.VisualBasic\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.VisualBasic.dll","SUCCESS",""
"20:54:33,8699610","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.VisualBasic\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.VisualBasic.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:33,8700780","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\Microsoft.CodeAnalysis.VisualBasic\2.3.1\lib\netstandard1.3\Microsoft.CodeAnalysis.VisualBasic.dll","SUCCESS","CreationTime: 10-08-2017 12:34:55, LastAccessTime: 10-08-2017 12:34:55, LastWriteTime: 19-07-2017 14:40:14, ChangeTime: 10-08-2017 12:34:55, FileAttributes: A"
